Unnamed: 0,path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
10,datasets/ayam\istockphoto-1345064380-612x612 - Copy.jpg,71.92599571078273,2.2281403186274624,0.7126911086341216,0.054566452806612833,0.9854898247753954,-73565960.30221094,8.730632449058053e-07,88.90160707420121,2.75347943098812,0.6786360075470292,0.053626578958999145,0.9821094958568348,-73565960.30221094,8.580252633439864e-07,30.28344056372529,1.5928155637255108,0.7426493919746224,0.056050835198413765,0.9938917005523102,-73565960.30221094,8.968133631746202e-07,89.88319876970385,2.439323337178043,0.699703261671714,0.05354025306860802,0.9819119864238575,-73565960.30221094,8.566440490977283e-07,ayam
11,datasets/ayam\istockphoto-139867138-612x612.jpg,32.39338235294122,1.708639705882368,0.7054556980487406,0.19461031504935003,0.9903126553835367,-78186033.21218939,2.9695177467247014e-06,45.3569857747022,2.1196770472895174,0.673531776607217,0.19024055900186845,0.9864528846843346,-78186033.21218939,2.9028405609415963e-06,24.4363051470587,1.5157781862745237,0.719174331299798,0.19510977704357252,0.9926922122271344,-78186033.21218939,2.977138931939278e-06,49.27483275663255,2.184298346789706,0.6693167624544875,0.19011482863554238,0.9852827115798655,-78186033.21218939,2.900922067803076e-06,ayam
12,datasets/ayam\istockphoto-144343241-612x612.jpg,34.156709558823565,2.0736825980392397,0.6867302522275028,0.21538267740603828,0.9947739125661118,-71999765.21179359,3.286478842255223e-06,40.645382545175075,2.5586466743560354,0.6483791540539464,0.21237130462199127,0.9937886636728056,-71999765.21179359,3.240528940154896e-06,19.89022671568647,1.7377757352941356,0.704278997427537,0.2169555584277982,0.9969577797630971,-71999765.21179359,3.310479101986667e-06,46.98589773164194,2.3607227989235176,0.6764141586257628,0.2123799993525691,0.9928197203428453,-71999765.21179359,3.2406616112147384e-06,ayam
13,datasets/ayam\istockphoto-146890263-612x612.jpg,44.31372549019619,1.5851409313725406,0.8130067899753902,0.5083722279338552,0.991829377589559,-80918475.19810209,7.757144591275866e-06,54.07037293348741,1.9230449826989926,0.799370172515735,0.5044061521305871,0.9900575441706215,-80918475.19810209,7.696627077187914e-06,29.733639705882613,1.4633578431372676,0.8139701612233534,0.50874769375811,0.9945176727924037,-80918475.19810209,7.762873745088349e-06,65.74723567858575,2.018485198000796,0.7959581453925874,0.5044492275100179,0.9879104035875212,-80918475.19810209,7.697284355316435e-06,ayam
14,datasets/ayam\istockphoto-146923817-612x612.jpg,69.18492647058781,1.7070159313725604,0.8083186989319959,0.3070597492644805,0.9626515439062748,-85022702.54636924,4.685359943610847e-06,90.03086505190373,2.1667204921184404,0.7777675931602508,0.30016830920470805,0.9515216103809162,-85022702.54636924,4.580204913401917e-06,30.463434436274415,1.2489430147058977,0.8234794491284383,0.3066616628867578,0.9835548036382447,-85022702.54636924,4.679285627544522e-06,83.99414071510975,2.1551864667435767,0.773835540275482,0.3000634369917464,0.9547721697780004,-85022702.54636924,4.578604690425818e-06,ayam
15,datasets/ayam\istockphoto-155471363-612x612.jpg,25.933272058823754,1.2500612745098179,0.7984919427299013,0.18216387556956762,0.9921686354388961,-77679718.83128817,2.7796001521235293e-06,34.73150326797396,1.5203998462130048,0.7656442043789919,0.1767910092841292,0.9895206163767922,-77679718.83128817,2.6976167188130065e-06,13.208639705882412,0.949387254901973,0.8212034791575411,0.18282887530299347,0.9960112371220105,-77679718.83128817,2.789747242782493e-06,34.01670126874299,1.5644136870434528,0.7600982518873136,0.17686652774987766,0.9897362904380842,-77679718.83128817,2.698769039152186e-06,ayam
16,datasets/ayam\istockphoto-175713865-612x612.jpg,47.16775428921493,1.6397518382353111,0.7640181385076097,0.23917488752260246,0.987836452995343,-79271907.44979192,3.649519157754554e-06,57.02945021145757,2.0914109957708824,0.7252026839200917,0.23436095820360694,0.9853198266157832,-79271907.44979192,3.5760644257142173e-06,18.399954044117756,1.2820618872549223,0.7765842642432645,0.2398475279142562,0.9952550270546217,-79271907.44979192,3.659782835605716e-06,56.15112648981194,2.069834678969658,0.7241160594888126,0.23422270989435498,0.9855459156999168,-79271907.44979192,3.5739549239250943e-06,ayam
17,datasets/ayam\istockphoto-182384445-612x612 - Copy.jpg,183.8037530637197,6.824555759803399,0.32723798354800254,0.000385696780722859,0.9822906312760001,-39417333.776459105,6.220815482377043e-09,262.71816993464404,8.275232602845156,0.29414118766134395,0.00033160144096236016,0.9746885338413275,-39417333.776459105,5.348324074811054e-09,185.27881433823092,6.636381740195524,0.34179914198248806,0.00042658622885428677,0.982136615665205,-39417333.776459105,6.880312073261508e-09,341.9416070741983,9.095378700499879,0.28130783953500893,0.00031288637248176365,0.9670557120678083,-39417333.776459105,5.046473000141347e-09,ayam
18,datasets/ayam\istockphoto-182384445-612x612.jpg,183.8037530637197,6.824555759803399,0.32723798354800254,0.000385696780722859,0.9822906312760001,-39417333.776459105,6.220815482377043e-09,262.71816993464404,8.275232602845156,0.29414118766134395,0.00033160144096236016,0.9746885338413275,-39417333.776459105,5.348324074811054e-09,185.27881433823092,6.636381740195524,0.34179914198248806,0.00042658622885428677,0.982136615665205,-39417333.776459105,6.880312073261508e-09,341.9416070741983,9.095378700499879,0.28130783953500893,0.00031288637248176365,0.9670557120678083,-39417333.776459105,5.046473000141347e-09,ayam
19,datasets/ayam\istockphoto-451505631-612x612.jpg,32.28290441176477,1.506617647058833,0.749829708713312,0.2519442722037497,0.9934857918244484,-77619569.14939609,3.844364505062099e-06,37.1778854286815,1.844982698961958,0.7139357472862574,0.24707219726361418,0.9925116113183281,-77619569.14939609,3.7700225412538785e-06,16.095894607843036,1.4037990196078516,0.7388637992971461,0.25216381045132125,0.9967520887554027,-77619569.14939609,3.847714392872944e-06,38.81230296039984,1.8502729719338835,0.7166694096251826,0.24721998415124694,0.99218240610387,-77619569.14939609,3.77227759019847e-06,ayam
20,datasets/ayam\istockphoto-455008219-612x612.jpg,198.7960477941131,6.945863970587645,0.352038606683132,0.0003878527226607555,0.9639802250507055,-26819004.144531287,6.107532165859717e-09,331.5974932718221,9.053917723952091,0.29816451002817335,0.00027455196083604906,0.9398909369294199,-26819004.144531287,4.3233805876173e-09,206.76511948528977,7.0748927696071995,0.34993258345252953,0.0003591115233624087,0.9625105173335659,-26819004.144531287,5.654943363605579e-09,277.5260130719006,8.63266435986144,0.2994681792744718,0.0002834531597804707,0.9496926370133841,-26819004.144531287,4.463548119495949e-09,ayam
21,datasets/ayam\istockphoto-459458241-612x612.jpg,68.78814338235235,3.6480392156863006,0.4912303098087974,0.016088389301703372,0.9830625146952323,-73112849.70979285,2.4741852059520757e-07,89.13936178392899,4.084229142637491,0.457299862759189,0.015574748954243933,0.9780887562949965,-73112849.70979285,2.395193995270117e-07,39.64577205882256,2.3262561274509945,0.5704227950713542,0.02126033819624664,0.9902525463945844,-73112849.70979285,3.2695637364470037e-07,88.95206459054256,4.191249519415645,0.4527391241221309,0.01571181947143921,0.9781347378811966,-73112849.70979285,2.416273659583116e-07,ayam
22,datasets/ayam\istockphoto-470668594-612x612.jpg,98.82907475490116,3.3196997549019884,0.6848222593917719,0.24118986359287897,0.9797066529889558,-76487701.95692955,3.6802652525768886e-06,115.84322952710453,3.716170703575587,0.6692038264458878,0.23766641919434467,0.9762501546231717,-76487701.95692955,3.6265017577262065e-06,55.55793504901876,2.370526960784353,0.7177817862849415,0.24194543001790175,0.9885918545937729,-76487701.95692955,3.6917942812790184e-06,146.35254133025572,4.120784313725542,0.6598668987458937,0.23773398933749346,0.9699952233610141,-76487701.95692955,3.6275327962874368e-06,ayam
23,datasets/ayam\istockphoto-487784351-612x612.jpg,20.036994485294077,1.5362285539215759,0.6986486680309246,0.02242199068755106,0.9875974420894835,-81373748.42743304,3.42132426262681e-07,32.53911572472141,1.953341022683601,0.6523762278421329,0.019404860727715263,0.9798774184770849,-81373748.42743304,2.9609467663139744e-07,21.81576286764719,1.5191023284313807,0.7078958161638337,0.022478950966875723,0.9864970776468276,-81373748.42743304,3.430015711498371e-07,31.96498269896211,1.9382852748942863,0.6509040986244552,0.01937589910484552,0.9802324788142217,-81373748.42743304,2.9565275733712036e-07,ayam
24,datasets/ayam\istockphoto-492815358-612x612.jpg,63.21825980392092,1.5721200980392307,0.8164484662441243,0.5042734940296778,0.984751916530415,-82382292.04491195,7.694602875208707e-06,90.56209150326836,1.9718569780853723,0.8027351477401025,0.5001110236931617,0.9782163932404238,-82382292.04491195,7.631088618364895e-06,40.17159926470585,1.2552696078431516,0.8326958309475944,0.5054815081310748,0.9903107124334833,-82382292.04491195,7.71303570756645e-06,72.74193002691277,1.7472049211841756,0.8087653059871535,0.5000922363725779,0.9825028157771547,-82382292.04491195,7.630801946603057e-06,ayam
25,datasets/ayam\istockphoto-501047845-612x612.jpg,26.673958333333342,1.6257965686274647,0.7222430199082438,0.19313096154611506,0.9914085092779997,-79798460.9276831,2.9469446036699686e-06,30.853733179546424,1.85771626297579,0.6941131410949082,0.19037059800588335,0.9900795888242422,-79798460.9276831,2.904824798673757e-06,16.017708333333385,1.3280637254902057,0.7388529749351147,0.1949057362346363,0.9948419421882292,-79798460.9276831,2.9740255162755784e-06,36.59048058439071,1.9334102268358413,0.6957892969223509,0.19055357320499414,0.9882350505073931,-79798460.9276831,2.9076167786406576e-06,ayam
26,datasets/ayam\istockphoto-504568555-612x612.jpg,33.24451593137277,1.766053921568643,0.7755675244998006,0.43527176789163124,0.9911776274949611,-81097012.7631916,6.6417200911198615e-06,50.24307574009969,2.0696347558631367,0.7648414448199736,0.43017790105571135,0.9866971358415877,-81097012.7631916,6.563993851558096e-06,32.44034926470608,1.6457414215686377,0.7857848413556887,0.43473731792234355,0.991391035862949,-81097012.7631916,6.633565031774041e-06,48.74039215686275,2.093071895424845,0.7633843714027699,0.4301568858634061,0.9870950015233044,-81097012.7631916,6.563673185171602e-06,ayam
27,datasets/ayam\istockphoto-505365757-612x612.jpg,25.840318627450966,1.1476715686274699,0.844473212530461,0.5514248983404446,0.9923881951888758,-84338696.1654064,8.41407620758735e-06,49.73690119184952,1.7020222991157512,0.8217114403542596,0.5474325173191453,0.9853925090754122,-84338696.1654064,8.353157307726217e-06,32.588541666666764,1.462346813725513,0.8246186957963236,0.5506183694372355,0.9904003653429287,-84338696.1654064,8.401769553180474e-06,45.03633986928115,1.7565244136870686,0.8158752784575642,0.5470882670300558,0.9867730415415389,-84338696.1654064,8.347904465180294e-06,ayam
28,datasets/ayam\istockphoto-540736440-612x612.jpg,315.25853247548696,9.85448835784241,0.2245220836835,0.00020833415464454778,0.9268895746150724,-52801834.08057029,3.2039085681591356e-09,489.51592464436186,11.77216455209541,0.2228896104474896,0.00018814861524439557,0.8863765104540016,-52801834.08057029,2.893481203297125e-09,200.56951593136907,7.709221813725164,0.24468535717988715,0.000266828291327254,0.9535011274569372,-52801834.08057029,4.103472377197293e-09,387.6457362552884,11.68535178777404,0.19205760359946047,0.00017200955300515093,0.9100246731510305,-52801834.08057029,2.645283398772025e-09,ayam
29,datasets/ayam\istockphoto-664548536-612x612.jpg,277.4393995098006,8.834068627450266,0.3056378174245342,0.0003329432574385453,0.918219857637349,-41654841.84934125,5.685118117590077e-09,334.07709342560656,9.957262591311045,0.2715624599685827,0.0002796945131415903,0.901415370694261,-41654841.84934125,4.7758778966872186e-09,152.14938725489938,6.614031862744821,0.33098321132025393,0.00038917820163068286,0.9551322380186711,-41654841.84934125,6.645348706213422e-09,353.14878892733776,9.992156862745068,0.2818302445560061,0.0002942258182720661,0.895787918993528,-41654841.84934125,5.024004819890481e-09,ayam
30,datasets/ayam\istockphoto-91745783-612x612.jpg,49.65857843137235,1.3323223039215775,0.8558805037976579,0.585993768735282,0.972164477619231,-86818031.07680869,8.941555309071075e-06,72.69228758169946,1.7522491349481202,0.8443066544717015,0.582439944652051,0.9593777418005105,-86818031.07680869,8.88732825701982e-06,29.12285539215697,1.1161458333333527,0.8668912112836401,0.5863318158552675,0.9836755316268146,-86818031.07680869,8.94671349876812e-06,60.216778162245035,1.599354094579028,0.8488062209865442,0.5822785120501223,0.9663493667371674,-86818031.07680869,8.88486499099918e-06,ayam
31,datasets/ayam\istockphoto-959482362-612x612.jpg,23.181219362745257,1.3406250000000248,0.7897739576400697,0.276494441459565,0.9927067684464954,-81637773.60348096,4.218970359185257e-06,40.85926951172658,1.9578008458285499,0.7443568785083166,0.2709963624731918,0.9871729362075446,-81637773.60348096,4.135076331683225e-06,17.00186887254912,1.3502757352941501,0.7717962606850652,0.2775921459557321,0.9946509040534295,-81637773.60348096,4.235720000545229e-06,33.092564398308575,1.8234832756632275,0.7428624659929529,0.2717177131618115,0.9896111594831323,-81637773.60348096,4.146083269680961e-06,ayam
32,datasets/ayam\pexels-photo-11722313.jpeg,376.05784313725934,12.504227941175179,0.22931288522418922,0.0006604293711778524,0.8401454092728892,-13062634.950576456,1.5715154578890002e-08,487.8396770472943,14.111449442521666,0.20394225802442126,0.00048203481315632754,0.79269532465475,-13062634.950576456,1.1470191865706782e-08,427.1733609068677,13.473483455881222,0.21342821355358532,0.0005764894877796403,0.8182638577579755,-13062634.950576456,1.3717774843061041e-08,471.8966858900472,14.468650519030696,0.20345400268259775,0.0005372581243336303,0.7994694497481559,-13062634.950576456,1.278425043030649e-08,ayam
33,datasets/ayam\pexels-photo-1797102.jpeg,34.10490196078444,1.7740196078431578,0.6593672693682288,0.009880501330242574,0.9888439509632346,-49706495.16197647,2.351100851931606e-07,62.40382929642461,2.450272971933885,0.586917607897297,0.007638560805510435,0.979643823112377,-49706495.16197647,1.8176230352196158e-07,44.20240502450991,2.1727787990196297,0.6032136043520857,0.008277929556090207,0.9855552198748956,-49706495.16197647,1.9697631305390142e-07,56.602199154171586,2.422545174932737,0.579782116225205,0.0073679655637726065,0.9815364035343318,-49706495.16197647,1.7532339235627856e-07,ayam
34,datasets/ayam\pexels-photo-2642201 - Copy.jpeg,15.853308823529268,1.1009803921568844,0.7980493748591374,0.017542839710275197,0.9964621002096216,-72069336.40718637,2.806854353644032e-07,25.433848519800158,1.6581622452902942,0.7626411064757863,0.01712067647361845,0.9943133231951333,-72069336.40718637,2.739308235778952e-07,16.80609681372543,1.454993872549024,0.7821974784402824,0.018633860962430318,0.9962393067960691,-72069336.40718637,2.981417753988851e-07,24.435309496347532,1.7433294886582336,0.7386924463039277,0.015739645991301662,0.994536713966113,-72069336.40718637,2.518343358608266e-07,ayam
35,datasets/ayam\pexels-photo-2642201.jpeg,15.853308823529268,1.1009803921568844,0.7980493748591374,0.017542839710275197,0.9964621002096216,-72069336.40718637,2.806854353644032e-07,25.433848519800158,1.6581622452902942,0.7626411064757863,0.01712067647361845,0.9943133231951333,-72069336.40718637,2.739308235778952e-07,16.80609681372543,1.454993872549024,0.7821974784402824,0.018633860962430318,0.9962393067960691,-72069336.40718637,2.981417753988851e-07,24.435309496347532,1.7433294886582336,0.7386924463039277,0.015739645991301662,0.994536713966113,-72069336.40718637,2.518343358608266e-07,ayam
36,datasets/ayam\pexels-photo-3980615.jpeg,98.85487132352728,3.8363051470587792,0.4744913117148478,0.0014095826462478373,0.9909884990578678,-48349921.87343903,2.4884941851702516e-08,113.62236063052518,4.331134179161923,0.4260998386093301,0.001157749607143971,0.989645129117793,-48349921.87343903,2.0439051040603965e-08,122.15730698529295,4.729733455882327,0.4254736617124893,0.0012012953063425126,0.9888683346384906,-48349921.87343903,2.1207812060280215e-08,232.64033833141008,5.874817377931654,0.4027836476186627,0.001100978729235096,0.9787989604489397,-48349921.87343903,1.9436811122715486e-08,ayam
37,datasets/ayam\pexels-photo-4002087 - Copy.jpeg,137.1734987745086,4.18103553921562,0.6345024105249595,0.08712650027746241,0.9793824381759118,-75156021.09180464,1.3294448894876466e-06,185.4722645136482,4.951387927720144,0.5969185409015438,0.08224220601871252,0.9721821272256819,-75156021.09180464,1.2549164736742022e-06,202.38345588234824,5.339276960783909,0.6059145604829881,0.08518191785273391,0.9695833185209253,-75156021.09180464,1.2997729164540696e-06,307.3872356785869,6.538885044213856,0.5796299706190801,0.08167792749986287,0.9538968363471161,-75156021.09180464,1.2463062667825755e-06,ayam
38,datasets/ayam\pexels-photo-4002087.jpeg,137.1734987745086,4.18103553921562,0.6345024105249595,0.08712650027746241,0.9793824381759118,-75156021.09180464,1.3294448894876466e-06,185.4722645136482,4.951387927720144,0.5969185409015438,0.08224220601871252,0.9721821272256819,-75156021.09180464,1.2549164736742022e-06,202.38345588234824,5.339276960783909,0.6059145604829881,0.08518191785273391,0.9695833185209253,-75156021.09180464,1.2997729164540696e-06,307.3872356785869,6.538885044213856,0.5796299706190801,0.08167792749986287,0.9538968363471161,-75156021.09180464,1.2463062667825755e-06,ayam
39,datasets/ayam\pexels-photo-4022644.jpeg,28.880514705882742,3.2111519607842802,0.4433600379119904,0.0016236406360759684,0.9902606075002386,-49987765.92880039,3.235890936057016e-08,61.69527104959661,4.445259515570943,0.38419718259992447,0.0011929670086668527,0.9792045693655992,-49987765.92880039,2.377564988573925e-08,49.90329350490219,3.972594975490202,0.413642664976431,0.001276493387834607,0.9831729495723573,-49987765.92880039,2.5440317837902723e-08,72.55478662053066,5.128781237985413,0.3615928087211216,0.0010641281463773212,0.9755442196667219,-49987765.92880039,2.1207911080542912e-08,ayam
40,datasets/ayam\pexels-photo-4040900.jpeg,4.955744485294136,0.8615042892156922,0.7574520269754104,0.022500316791468425,0.9921306678747722,-72828029.61806239,4.1445443444285995e-07,8.080015378700509,1.1903267973856204,0.6812909400441826,0.01724441003305002,0.9872112461502273,-72828029.61806239,3.176409591823393e-07,7.481280637254967,1.040563725490203,0.71336604490397,0.019349003388119953,0.98812584219803,-72828029.61806239,3.564074377520299e-07,9.52321414840449,1.1308112264513683,0.7023801728455392,0.018846664156763414,0.9849269596765327,-72828029.61806239,3.471543803857764e-07,ayam
41,datasets/ayam\pexels-photo-4045697.jpeg,38.97853860294134,1.6408547794117172,0.6213536875547682,0.022804050115565525,0.9884696655061678,-23210986.72536059,3.67801327648998e-07,61.32853517877736,2.0155632449058247,0.5736478254828716,0.018953486940003702,0.9819259005759118,-23210986.72536059,3.056964716698715e-07,41.92630208333359,1.8992800245097674,0.5736014593273348,0.018864836320653413,0.9875987654819013,-23210986.72536059,3.042666460323771e-07,59.76301422529794,2.051364859669383,0.5690804075605573,0.018526297976955895,0.9823872780137545,-23210986.72536059,2.988064382341558e-07,ayam
42,datasets/ayam\pexels-photo-4110225.jpeg,35.18560049019579,1.8269301470588626,0.7343444906791714,0.0110644920786176,0.984781373288312,-73556298.21301188,1.7845667132171417e-07,74.42597462514411,2.9572779700115737,0.653682365520792,0.008894627668860096,0.9679232769477479,-73556298.21301188,1.434594227328607e-07,49.19160539215689,2.558792892156873,0.6637248452620568,0.00934929765219507,0.9787398533330763,-73556298.21301188,1.5079269128231916e-07,62.92370626682131,2.918539023452557,0.6403658944029075,0.008345783074294465,0.9728805024778424,-73556298.21301188,1.3460723333969558e-07,ayam
43,datasets/ayam\pexels-photo-4110231.jpeg,176.0426011029376,6.229733455882286,0.3805311004625247,0.0008578883093716959,0.9544275477464008,-56508528.43516997,1.3948496185153745e-08,374.4077816224553,9.824652056901305,0.2798606731826025,0.0005128857516576373,0.9030950420593518,-56508528.43516997,8.339063339906955e-09,314.9562193627423,8.883547794117279,0.3020032506407574,0.0005722497619605441,0.918525194735172,-56508528.43516997,9.304269022511447e-09,334.6571780084581,9.042168396770542,0.28990410226961444,0.0005384499884038921,0.9133824559382901,-56508528.43516997,8.754714951936331e-09,ayam
44,datasets/ayam\pexels-photo-4207650.jpeg,309.48393075980385,11.283042279411376,0.19189870007494692,0.00024712444864204874,0.9167091497371485,-51077062.98032884,4.399659040432422e-09,323.90775855440415,11.21147251057292,0.19277325194323636,0.0002561894022069706,0.9130998179627701,-51077062.98032884,4.5610461679390875e-09,110.54296874999955,5.4801930147057965,0.32062670427659246,0.0005407773508836745,0.9702830245209433,-51077062.98032884,9.627683435412319e-09,349.04915032680196,11.911064975009614,0.1870632724749969,0.00023336589703690995,0.906354550677441,-51077062.98032884,4.154709840604425e-09,ayam
45,datasets/ayam\pexels-photo-4207654.jpeg,118.99540441176288,4.74362745098038,0.38393875258226623,0.0006749905150287749,0.9768032924132476,-51245993.98028384,1.201713605420739e-08,356.4280507497154,10.82420607458669,0.22259164024317488,0.00026472094472876714,0.9306687271678681,-51245993.98028384,4.712936757442133e-09,305.9935814950991,10.195909926470097,0.2222165589242627,0.00027707356207648504,0.9403261506052383,-51245993.98028384,4.9328555266514455e-09,334.80398308342905,10.39527873894665,0.21774491305525406,0.0002771231187366052,0.9348748387087414,-51245993.98028384,4.9337378044224604e-09,ayam
46,datasets/ayam\pexels-photo-4226899.jpeg,66.71542585784266,2.061565563725516,0.8039876110530678,0.029330209206269827,0.9682248265685979,-71404833.26697293,4.807521710939341e-07,116.50914263744748,2.8182237600923274,0.7492448366898163,0.023899829613340386,0.9446617842135666,-71404833.26697293,3.9174268736318226e-07,82.23907781862714,2.3194699754902106,0.7590914769636551,0.02429074027454885,0.9608137213281762,-71404833.26697293,3.981501135004483e-07,121.44875048058447,3.0133487120338662,0.7367759157473338,0.023468739982744045,0.9423155688310784,-71404833.26697293,3.846766867633307e-07,ayam
